1,2,3,4,5,6,7,8,9,10,11
1,0.666666667,0,0.395749228,0.4,0.88362125,0,0.276704545,0.048557692,0.342281879,0
0.428571429,0.5,0,0.828306815,0,0.271853487,0,0.568181818,0.202403846,0.865771812,0
0.357142857,0.666666667,0.333333333,0.523391118,0.4,0.462787375,0.2,0.532954545,0.30625,0.570469799,0
0.5,0.666666667,0.208333333,0.838636903,0,0.119106377,0.2,0.568181818,0.282692308,0.530201342,0
0.035714286,0.5,0,0.388031346,0.6,0.00389661,0.2,0.101159091,0.047115385,0.087248322,0
0.142857143,0.5,0,0.613393493,0,0.00389661,0.2,0.107840909,0.065384615,0.268456376,0
0.214285714,0.666666667,0,0.143433864,0,0.00389661,0,0,0,0,0
0,0.333333333,0,0.795535502,0,0.00389661,0.2,0,0,0,0
0.607142857,0.833333333,0.291666667,0.368558537,0.2,0.00389661,0.6,0.55,0.119230769,0.798657718,0
0.321428571,0.666666667,0.083333333,0.82391356,0,0.00389661,0,0.305340909,0.038942308,0.127516779,0
0.071428571,0.5,0,0.555450012,0.2,0.00389661,0,0.194431818,0.528846154,0.516778523,0
0.071428571,0.333333333,0,0.664331513,0,0.369658397,0.2,0.225795455,0.150961538,0.093959732,0
0.142857143,0.666666667,0.041666667,0.51733555,0.4,0.73905702,0.2,0.179090909,0.480288462,0.100671141,0
0.035714286,0.5,0,0.850629304,0,0.88362125,0.2,0.323181818,0.212019231,0.053691275,0
0.714285714,0.833333333,0.166666667,0.510923771,0.4,0.88362125,0.2,0.312159091,0.041346154,0.11409396,0
0,0.166666667,0.125,0.67537402,0,0.019093389,0,0.342159091,0.272115385,0.342281879,0
0.714285714,1,0.416666667,0.540845405,0,0.05753994,0.2,0.317045455,0.221153846,0.127516779,0
0.714285714,0.666666667,0.666666667,0.538351935,0.6,0.044291466,0.2,0.625,0.621634615,0.604026846,0
0.071428571,0.666666667,0.125,0.605438138,0,0.019353163,0.2,0.577272727,0.336538462,0.348993289,0
0.214285714,0.666666667,0.166666667,0.495488008,0.4,0.015066892,0.2,0.007954545,0.075961538,0.167785235,0
0.178571429,0.666666667,0.041666667,0.927808122,0,0.013638135,0.2,0.007954545,0.037980769,0.32885906,0
0.035714286,0.166666667,0.125,0.430776538,0.2,0.00389661,0,0.007954545,0.620192308,0.651006711,0
0.071428571,0.666666667,0.083333333,0.374020423,0,0,0,0.007954545,0.200961538,0.395973154,0
0.071428571,0.5,0,0.143433864,0,0.00389661,0,0.007954545,0.240865385,0.624161074,0
0.428571429,0.5,0,0.85609119,0.6,0.286530718,0.2,0.528522727,0.215384615,0.456375839,0
0.214285714,0.333333333,0,0.748397055,0,0.602156124,0.2,0.568181818,0.312019231,0.369127517,0
0.214285714,0.5,0.291666667,0.599263833,0.2,0.093128978,0.2,0.532386364,0.016346154,0.040268456,0
0.071428571,0.333333333,0,0.372120636,0,0.011559943,0.2,0.568181818,0.407211538,0.711409396,0
0.071428571,0.5,0.041666667,0.79102351,0.6,0.012209378,0.2,0.357954545,0.054326923,0.261744966,0
0.107142857,0.333333333,0,0.539776775,0,0.00389661,0.2,0.568181818,0.121153846,0.255033557,0
0.142857143,0.333333333,0.291666667,0.478508668,0.4,0.882971815,0,0.164204545,0.287980769,0.805369128,0
0.107142857,0.333333333,0,0.589289955,0,0.529159631,0.6,0.2525,0.025,0.32885906,0
0.071428571,0.5,0,0.189384944,0.4,0.060527341,0.2,0.007954545,0.136057692,0.751677852,0
0,0.166666667,0,0.558180955,0,0.030393558,0.2,0.012715909,0.133173077,0.288590604,0
0.214285714,0.833333333,0.125,0.277487533,0.2,0.178204962,0.2,0.108977273,0.179807692,0.44966443,0
0.035714286,0.666666667,0,0.726074567,0,0.129886998,0.2,0.081113636,0.074038462,0.322147651,0
0.285714286,0.666666667,0.083333333,0.493706958,0.6,0.808416677,0.2,0.568181818,0.125,0.510067114,0
0.035714286,0.166666667,0,0.490501069,0,0.88362125,0.2,0.463295455,0.184134615,0.255033557,0
0.428571429,0.833333333,0.041666667,0.267869865,0.2,0.048967398,0.2,0.772727273,0.346634615,0.22147651,0
0.142857143,0.5,0.083333333,0.777962479,0,0.053383556,0.2,0.568181818,0.126923077,0.10738255,0
0.071428571,0.666666667,0.208333333,0.501187366,0.2,0.00389661,0.2,0,0,0,0
0,0.333333333,0,0.449893137,0,0.00389661,0.2,0,0,0,0
0.035714286,0.666666667,0,0.341249109,0.4,0.09001169,0.2,0,0,0,0
0.285714286,0.666666667,0.083333333,0,0,0.002987401,0.2,0,0,0,0
0.035714286,0.166666667,0,0,1,0.309260943,0.2,0.568181818,0.078846154,0.073825503,
0.428571429,0.833333333,0.041666667,0,0,0.187297052,0.2,0.579545455,0.904807692,0.241610738,
